9	www2.foxnews.com											
(Timestamp)	(Location)	(Condition)	Feels Like	Barometer	Humidity (%)	Visibility	Dewpoint	(Wind Speed) (MPH)	Wind	Sunrise	Sunset	(Temperature) (°F)
Fri Jan 29 15:49:26 2010	Phoenix, AZ	Partly Cloudy	51	1016.2	89	10	48	5	E	7:26	5:57	51
Fri Jan 29 15:49:27 2010	Portland, OR	Cloudy 	42	1015.5	66	10	36	12	ESE	7:35	5:13	47
Fri Jan 29 15:49:28 2010	Chicago, IL	Mostly Cloudy	-4	1035.8	54	10	-6	5	NW	7:06	5:02	5
Fri Jan 29 15:49:29 2010	San Antonio, TX	Rain 	40	1015.2	86	10	42	14	N	7:25	6:10	46
Fri Jan 29 15:49:30 2010	Indianapolis, IN	Cloudy 	2	1032.9	61	10	4	8	NNE	7:55	6:00	13
Fri Jan 29 15:49:32 2010	Jacksonville, FL	Cloudy 	52	1021.3	80	9	46	3	NNE	7:19	6:01	52
Fri Jan 29 15:49:33 2010	Dallas, TX	Rain 	33	1016.4	93	6	37	8	N	7:24	5:57	39
Fri Jan 29 15:49:33 2010	Worthington, OH	Mostly Sunny 	-2	1033.4	58	10	-1	7	N	7:44	5:48	9
Fri Jan 29 15:49:34 2010	Houston, TX	Cloudy 	59	*	94	7	57	15	NNW	7:13	5:57	59
Fri Jan 29 15:49:35 2010	Seattle, WA	Mostly Cloudy	45	1014.4	76	10	38	0	CALM	7:39	5:06	45
Fri Jan 29 15:49:36 2010	Milwaukee, WI	Partly Cloudy	-9	1035.2	53	10	-8	7	WNW	7:10	5:01	3
Fri Jan 29 15:49:37 2010	Detroit, MI	Mostly Sunny 	0	1033.2	61	10	-1	5	WNW	7:49	5:42	8
Fri Jan 29 15:49:38 2010	Philadelphia, PA	Mostly Sunny 	6	1028.4	42	10	1	9	WNW	7:12	5:16	17
Fri Jan 29 16:37:00 2010	San Jose, CA	Mostly Cloudy	44	1016.3	93	9	42	0	CALM	7:13	5:29	44
Fri Jan 29 16:37:01 2010	Charlotte, NC	Mostly Cloudy 	32	1025.3	41	10	17	12	ENE	7:25	5:49	39
Fri Jan 29 16:37:02 2010	San Diego, CA	Mostly Clear	51	1017.5	80	9	45	0	CALM	6:45	5:19	51
Fri Jan 29 16:37:03 2010	Edgewater, CO	Partly Cloudy	25	*	91	3	23	0	CALM	7:11	5:17	25
Fri Jan 29 16:37:04 2010	Memphis, TN	Mixed 	19	*	76	8	25	15	ENE	7:01	5:26	30
Fri Jan 29 16:37:05 2010	Los Angeles, CA	Mostly Clear	50	1017.0	77	10	43	0	CALM	6:52	5:21	50
Fri Jan 29 16:37:06 2010	El Paso, TX	Cloudy 	23	1020.1	77	10	25	7	N	7:01	5:37	30
Fri Jan 29 16:37:07 2010	Manhattan, NY	Mostly Sunny 	0	1025.7	37	10	-2	17	WNW	7:09	5:10	16
Fri Jan 29 16:37:08 2010	Baltimore, MD	 	21	1030.1	32	999	0	*	*	7:16	5:23	21
Fri Jan 29 16:37:09 2010	Las Vegas, NV	Mostly Clear	31	1017.6	80	10	31	7	SSE	6:42	5:03	37
Fri Jan 29 16:37:09 2010	Washington, DC	Cloudy 	7	1030.9	34	10	1	16	NNW	7:17	5:26	21
Fri Jan 29 16:37:10 2010	Austin, TX	Thunderstorm 	35	1016.5	92	6	40	14	NNW	7:23	6:05	42
Fri Jan 29 16:37:11 2010	San Francisco, CA	Cloudy 	48	1016.1	96	6	47	0	CALM	7:16	5:30	48
Fri Jan 29 16:37:12 2010	Oklahoma City, OK	Snow Shower 	13	1020.7	82	1	21	14	NNE	7:32	5:55	25
Fri Jan 29 16:37:13 2010	Nashville, TN	Snow Shower 	19	1027.6	48	9	14	10	NE	6:50	5:10	28
Fri Jan 29 16:37:14 2010	Fort Worth, TX	Showers 	27	1017.6	89	10	33	15	NW	7:26	5:59	36
Fri Jan 29 16:37:15 2010	Phoenix, AZ	Partly Cloudy	51	1016.4	89	10	48	3	ESE	7:26	5:57	51
Fri Jan 29 16:37:16 2010	Portland, OR	Mostly Cloudy	43	1015.1	66	10	36	9	ESE	7:35	5:13	47
Fri Jan 29 16:37:17 2010	Chicago, IL	Mostly Cloudy 	-3	1036.0	51	10	-6	5	WNW	7:06	5:02	6
Fri Jan 29 16:37:18 2010	San Antonio, TX	Showers 	38	1016.9	85	10	40	12	NNW	7:25	6:10	44
Fri Jan 29 16:37:19 2010	Indianapolis, IN	Cloudy 	2	1032.5	61	10	4	8	NE	7:55	6:00	13
Fri Jan 29 16:37:20 2010	Jacksonville, FL	Cloudy 	54	1022.0	77	9	47	5	N	7:19	6:01	54
Fri Jan 29 16:37:21 2010	Worthington, OH	Mostly Sunny 	-1	1033.4	54	10	-1	7	NNE	7:44	5:48	10
Fri Jan 29 16:37:22 2010	Dallas, TX	Showers 	33	*	100	7	37	6	N	7:24	5:57	37
Fri Jan 29 16:37:23 2010	Houston, TX	Cloudy 	55	*	100	9	55	15	NNW	7:13	5:57	55
Fri Jan 29 16:37:24 2010	Seattle, WA	Partly Cloudy	44	1014.7	76	10	37	0	CALM	7:39	5:06	44
Fri Jan 29 16:37:25 2010	Milwaukee, WI	Partly Cloudy 	-8	1035.0	51	10	-8	7	NW	7:10	5:01	4
Fri Jan 29 16:37:26 2010	Detroit, MI	Mostly Sunny 	0	1033.2	57	10	0	6	WNW	7:49	5:42	10
Fri Jan 29 16:37:27 2010	Philadelphia, PA	Mostly Sunny 	5	1028.7	40	10	1	12	WNW	7:12	5:16	18
Fri Jan 29 17:21:24 2010	San Jose, CA	Mostly Cloudy	45	1016.4	93	9	43	0	CALM	7:13	5:29	45
Fri Jan 29 17:21:25 2010	Charlotte, NC	Mostly Cloudy 	33	1025.4	36	10	15	10	E	7:25	5:49	40
Fri Jan 29 17:21:26 2010	San Diego, CA	Mostly Cloudy 	51	1017.8	77	10	44	0	CALM	6:45	5:19	51
Fri Jan 29 17:21:27 2010	Edgewater, CO	Partly Cloudy 	23	*	91	3	21	0	CALM	7:11	5:17	23
Fri Jan 29 17:21:28 2010	Memphis, TN	Sleet 	22	*	76	4	25	9	ENE	7:01	5:26	30
Fri Jan 29 17:21:29 2010	Los Angeles, CA	Mostly Clear	52	1017.4	63	10	40	0	CALM	6:52	5:21	52
Fri Jan 29 17:21:30 2010	El Paso, TX	Mostly Cloudy 	31	1020.8	71	10	24	0	CALM	7:01	5:37	31
Fri Jan 29 17:21:31 2010	Manhattan, NY	Mostly Sunny 	5	1025.9	30	10	-4	13	WNW	7:09	5:10	18
Fri Jan 29 17:21:32 2010	Baltimore, MD	 	21	1030.6	32	999	0	*	*	7:16	5:23	21
Fri Jan 29 17:21:33 2010	Las Vegas, NV	Mostly Sunny 	33	1017.8	80	10	31	5	SSE	6:42	5:03	37
Fri Jan 29 17:21:34 2010	Austin, TX	Rain 	34	1017.9	96	3	40	13	NNW	7:23	6:05	41
Fri Jan 29 17:21:34 2010	Washington, DC	Cloudy 	9	1031.3	34	10	2	15	NNW	7:17	5:26	22
Fri Jan 29 17:21:35 2010	San Francisco, CA	Cloudy 	46	1016.2	93	7	46	5	SSW	7:16	5:30	48
Fri Jan 29 17:21:36 2010	Oklahoma City, OK	Snow Shower 	11	1020.5	81	1	20	17	N	7:32	5:55	24
Fri Jan 29 17:21:37 2010	Nashville, TN	Snow Shower 	16	*	63	2.5	18	12	NNE	6:50	5:10	27
Fri Jan 29 17:21:38 2010	Fort Worth, TX	Rain 	26	1018.7	89	7	32	15	NW	7:26	5:59	35
Fri Jan 29 17:21:39 2010	Phoenix, AZ	Partly Cloudy 	51	1016.9	89	10	48	3	E	7:26	5:57	51
Fri Jan 29 17:21:40 2010	Portland, OR	Cloudy 	44	1014.8	59	10	35	13	ESE	7:35	5:13	49
Fri Jan 29 17:21:41 2010	Chicago, IL	Mostly Cloudy 	1	1035.4	48	10	-4	5	N	7:06	5:02	9
Fri Jan 29 17:21:42 2010	San Antonio, TX	Cloudy 	38	1016.8	82	10	39	13	NNW	7:25	6:10	44
Fri Jan 29 17:21:43 2010	Indianapolis, IN	Cloudy 	5	1033.8	58	10	4	6	NE	7:55	6:00	14
Fri Jan 29 17:21:45 2010	Jacksonville, FL	Cloudy 	55	1022.2	67	9	44	5	SE	7:19	6:01	55
Fri Jan 29 17:21:46 2010	Worthington, OH	Mostly Sunny 	1	1033.4	52	10	-1	6	NNE	7:44	5:48	11
Fri Jan 29 17:21:47 2010	Dallas, TX	Showers 	33	1018.2	93	6	36	7	N	7:24	5:57	38
Fri Jan 29 17:21:48 2010	Houston, TX	Cloudy 	54	*	100	5	54	13	NNW	7:13	5:57	54
Fri Jan 29 17:21:49 2010	Seattle, WA	Mostly Cloudy	41	1014.3	71	10	36	7	SE	7:39	5:06	45
Fri Jan 29 17:21:50 2010	Milwaukee, WI	Partly Cloudy 	-6	1034.3	48	10	-6	8	NW	7:10	5:01	7
Fri Jan 29 17:21:51 2010	Detroit, MI	Mostly Sunny 	0	*	44	10	-2	10	WNW	7:49	5:42	13
Fri Jan 29 17:21:52 2010	Philadelphia, PA	Mostly Sunny 	5	1029.0	38	10	1	15	WNW	7:12	5:16	19
Fri Jan 29 18:09:54 2010	San Jose, CA	Mostly Cloudy	45	1016.4	93	9	43	0	CALM	7:13	5:29	45
Fri Jan 29 18:09:55 2010	Charlotte, NC	Mostly Cloudy 	33	1025.4	36	10	15	10	E	7:25	5:49	40
Fri Jan 29 18:09:56 2010	Edgewater, CO	Partly Cloudy 	23	*	91	3	21	0	CALM	7:11	5:17	23
Fri Jan 29 18:09:56 2010	San Diego, CA	Mostly Cloudy 	51	1017.8	77	10	44	0	CALM	6:45	5:19	51
Fri Jan 29 18:09:57 2010	Memphis, TN	Sleet 	22	*	76	4	25	9	ENE	7:01	5:26	30
Fri Jan 29 18:09:58 2010	Los Angeles, CA	Mostly Clear	52	1017.4	63	10	40	0	CALM	6:52	5:21	52
Fri Jan 29 18:09:59 2010	El Paso, TX	Mostly Cloudy 	31	1020.8	71	10	24	0	CALM	7:01	5:37	31
Fri Jan 29 18:10:00 2010	Manhattan, NY	Mostly Sunny 	5	1025.9	30	10	-4	13	WNW	7:09	5:10	18
Fri Jan 29 18:10:01 2010	Baltimore, MD	 	21	1030.6	32	999	0	*	*	7:16	5:23	21
Fri Jan 29 18:10:02 2010	Las Vegas, NV	Mostly Sunny 	33	1017.8	80	10	31	5	SSE	6:42	5:03	37
Fri Jan 29 18:10:03 2010	Washington, DC	Cloudy 	9	1031.3	34	10	2	15	NNW	7:17	5:26	22
Fri Jan 29 18:10:04 2010	Austin, TX	Rain 	34	1017.9	96	3	40	13	NNW	7:23	6:05	41
Fri Jan 29 18:10:05 2010	San Francisco, CA	Cloudy 	46	1016.2	93	7	46	5	SSW	7:16	5:30	48
Fri Jan 29 18:10:06 2010	Oklahoma City, OK	Snow Shower 	11	1020.5	81	1	20	17	N	7:32	5:55	24
Fri Jan 29 18:10:07 2010	Nashville, TN	Snow Shower 	16	*	63	2.5	18	12	NNE	6:50	5:10	27
Fri Jan 29 18:10:08 2010	Fort Worth, TX	Rain 	26	1018.7	89	7	32	15	NW	7:26	5:59	35
Fri Jan 29 18:10:08 2010	Phoenix, AZ	Partly Cloudy 	51	1016.9	89	10	48	3	E	7:26	5:57	51
Fri Jan 29 18:10:09 2010	Portland, OR	Cloudy 	44	1014.8	59	10	35	13	ESE	7:35	5:13	49
Fri Jan 29 18:10:11 2010	Chicago, IL	Mostly Cloudy 	1	1035.4	48	10	-4	5	N	7:06	5:02	9
Fri Jan 29 18:10:12 2010	San Antonio, TX	Cloudy 	38	1016.8	82	10	39	13	NNW	7:25	6:10	44
Fri Jan 29 18:10:13 2010	Indianapolis, IN	Cloudy 	5	1033.8	58	10	4	6	NE	7:55	6:00	14
Fri Jan 29 18:10:14 2010	Jacksonville, FL	Cloudy 	55	1022.2	67	9	44	5	SE	7:19	6:01	55
Fri Jan 29 18:10:15 2010	Worthington, OH	Mostly Sunny 	1	1033.4	52	10	-1	6	NNE	7:44	5:48	11
Fri Jan 29 18:10:16 2010	Dallas, TX	Showers 	33	1018.2	93	6	36	7	N	7:24	5:57	38
Fri Jan 29 18:10:17 2010	Houston, TX	Cloudy 	54	*	100	5	54	13	NNW	7:13	5:57	54
Fri Jan 29 18:10:18 2010	Seattle, WA	Mostly Cloudy	41	1014.3	71	10	36	7	SE	7:39	5:06	45
Fri Jan 29 18:10:19 2010	Milwaukee, WI	Partly Cloudy 	-6	1034.3	48	10	-6	8	NW	7:10	5:01	7
Fri Jan 29 18:10:20 2010	Detroit, MI	Mostly Sunny 	0	*	44	10	-2	10	WNW	7:49	5:42	13
Fri Jan 29 18:10:21 2010	Philadelphia, PA	Mostly Sunny 	5	1029.0	38	10	1	15	WNW	7:12	5:16	19
Fri Jan 29 18:54:51 2010	San Jose, CA	Mostly Cloudy	45	1016.4	93	9	43	0	CALM	7:13	5:29	45
Fri Jan 29 18:54:52 2010	Charlotte, NC	Mostly Cloudy 	33	1025.4	36	10	15	10	E	7:25	5:49	40
Fri Jan 29 18:54:53 2010	San Diego, CA	Mostly Cloudy 	51	1017.8	77	10	44	0	CALM	6:45	5:19	51
Fri Jan 29 18:54:54 2010	Edgewater, CO	Partly Cloudy 	23	*	91	3	21	0	CALM	7:11	5:17	23
Fri Jan 29 18:54:55 2010	Memphis, TN	Sleet 	22	*	76	4	25	9	ENE	7:01	5:26	30
Fri Jan 29 18:54:56 2010	Los Angeles, CA	Mostly Clear	52	1017.4	63	10	40	0	CALM	6:52	5:21	52
Fri Jan 29 18:54:57 2010	El Paso, TX	Mostly Cloudy 	31	1020.8	71	10	24	0	CALM	7:01	5:37	31
Fri Jan 29 18:54:58 2010	Manhattan, NY	Mostly Sunny 	5	1025.9	30	10	-4	13	WNW	7:09	5:10	18
Fri Jan 29 18:54:59 2010	Baltimore, MD	 	21	1030.6	32	999	0	*	*	7:16	5:23	21
Fri Jan 29 18:55:00 2010	Las Vegas, NV	Mostly Sunny 	33	1017.8	80	10	31	5	SSE	6:42	5:03	37
Fri Jan 29 18:55:01 2010	Washington, DC	Cloudy 	9	1031.3	34	10	2	15	NNW	7:17	5:26	22
Fri Jan 29 18:55:02 2010	Austin, TX	Rain 	34	1017.9	96	3	40	13	NNW	7:23	6:05	41
Fri Jan 29 18:55:02 2010	San Francisco, CA	Cloudy 	46	1016.2	93	7	46	5	SSW	7:16	5:30	48
Fri Jan 29 18:55:03 2010	Oklahoma City, OK	Snow Shower 	11	1020.5	81	1	20	17	N	7:32	5:55	24
Fri Jan 29 18:55:04 2010	Nashville, TN	Snow Shower 	16	*	63	2.5	18	12	NNE	6:50	5:10	27
Fri Jan 29 18:55:05 2010	Fort Worth, TX	Rain 	26	1018.7	89	7	32	15	NW	7:26	5:59	35
Fri Jan 29 18:55:06 2010	Phoenix, AZ	Partly Cloudy 	51	1016.9	89	10	48	3	E	7:26	5:57	51
Fri Jan 29 18:55:07 2010	Portland, OR	Cloudy 	44	1014.8	59	10	35	13	ESE	7:35	5:13	49
Fri Jan 29 18:55:08 2010	Chicago, IL	Mostly Cloudy 	1	1035.4	48	10	-4	5	N	7:06	5:02	9
Fri Jan 29 18:55:09 2010	San Antonio, TX	Cloudy 	38	1016.8	82	10	39	13	NNW	7:25	6:10	44
Fri Jan 29 18:55:10 2010	Indianapolis, IN	Cloudy 	5	1033.8	58	10	4	6	NE	7:55	6:00	14
Fri Jan 29 18:55:12 2010	Jacksonville, FL	Cloudy 	55	1022.2	67	9	44	5	SE	7:19	6:01	55
Fri Jan 29 18:55:13 2010	Worthington, OH	Mostly Sunny 	1	1033.4	52	10	-1	6	NNE	7:44	5:48	11
Fri Jan 29 18:55:14 2010	Dallas, TX	Showers 	33	1018.2	93	6	36	7	N	7:24	5:57	38
Fri Jan 29 18:55:14 2010	Houston, TX	Cloudy 	54	*	100	5	54	13	NNW	7:13	5:57	54
Fri Jan 29 18:55:15 2010	Seattle, WA	Mostly Cloudy	41	1014.3	71	10	36	7	SE	7:39	5:06	45
Fri Jan 29 18:55:16 2010	Milwaukee, WI	Partly Cloudy 	-6	1034.3	48	10	-6	8	NW	7:10	5:01	7
Fri Jan 29 18:55:17 2010	Detroit, MI	Mostly Sunny 	0	*	44	10	-2	10	WNW	7:49	5:42	13
Fri Jan 29 18:55:18 2010	Philadelphia, PA	Mostly Sunny 	5	1029.0	38	10	1	15	WNW	7:12	5:16	19
Fri Jan 29 19:46:51 2010	San Jose, CA	Mostly Cloudy 	47	1016.7	83	8	44	5	NE	7:13	5:29	49
Fri Jan 29 19:46:52 2010	Charlotte, NC	Mostly Cloudy 	38	1025.4	27	10	12	12	E	7:25	5:49	44
Fri Jan 29 19:46:52 2010	San Diego, CA	Mostly Cloudy 	56	1018.7	62	10	43	5	E	6:45	5:19	56
Fri Jan 29 19:46:53 2010	Edgewater, CO	Partly Cloudy 	25	*	100	5	30	5	S	7:11	5:17	30
Fri Jan 29 19:46:54 2010	Memphis, TN	Mixed 	18	1023.1	86	5	27	17	ENE	7:01	5:26	30
Fri Jan 29 19:46:55 2010	Los Angeles, CA	Mostly Sunny 	57	1018.0	59	10	43	0	CALM	6:52	5:21	57
Fri Jan 29 19:46:56 2010	El Paso, TX	Partly Cloudy 	30	1021.0	72	10	27	6	N	7:01	5:37	35
Fri Jan 29 19:46:57 2010	Manhattan, NY	Mostly Sunny 	8	1024.2	29	10	-3	12	WNW	7:09	5:10	20
Fri Jan 29 19:46:58 2010	Baltimore, MD	 	24	1029.0	26	999	-1	*	*	7:16	5:23	24
Fri Jan 29 19:46:59 2010	Las Vegas, NV	Mostly Sunny 	43	1018.8	71	10	34	3	WSW	6:42	5:03	43
Fri Jan 29 19:47:00 2010	Washington, DC	Cloudy 	13	1029.9	31	10	1	9	NW	7:17	5:26	23
Fri Jan 29 19:47:01 2010	Austin, TX	Cloudy 	34	1017.3	82	10	37	18	NNW	7:23	6:05	42
Fri Jan 29 19:47:02 2010	San Francisco, CA	Cloudy 	51	1016.3	86	7	47	8	NE	7:16	5:30	51
Fri Jan 29 19:47:03 2010	Oklahoma City, OK	Snow Shower 	12	1021.2	81	0.75	20	14	N	7:32	5:55	24
Fri Jan 29 19:47:04 2010	Nashville, TN	Snow Shower 	16	1028.3	82	1.5	21	9	NE	6:50	5:10	25
Fri Jan 29 19:47:05 2010	Fort Worth, TX	Mixed 	24	1019.6	89	4	30	12	NW	7:26	5:59	33
Fri Jan 29 19:47:06 2010	Phoenix, AZ	Partly Cloudy 	56	1018.2	75	10	48	6	E	7:26	5:57	56
Fri Jan 29 19:47:07 2010	Portland, OR	Cloudy 	43	1015.2	63	10	36	13	E	7:35	5:13	48
Fri Jan 29 19:47:08 2010	Chicago, IL	Mostly Cloudy 	14	1036.0	44	10	-1	0	CALM	7:06	5:02	14
Fri Jan 29 19:47:09 2010	Indianapolis, IN	Cloudy 	4	1033.1	52	10	5	12	ENE	7:55	6:00	17
Fri Jan 29 19:47:09 2010	San Antonio, TX	Partly Cloudy 	40	1018.1	68	10	36	14	NNW	7:25	6:10	46
Fri Jan 29 19:47:11 2010	Jacksonville, FL	Cloudy 	63	1020.5	40	10	38	8	E	7:19	6:01	63
Fri Jan 29 19:47:12 2010	Worthington, OH	Mostly Sunny 	0	1034.3	49	10	0	10	N	7:44	5:48	13
Fri Jan 29 19:47:13 2010	Dallas, TX	Showers 	33	1019.1	93	10	36	7	NW	7:24	5:57	38
Fri Jan 29 19:47:14 2010	Houston, TX	Cloudy 	44	*	94	10	48	16	NNW	7:13	5:57	50
Fri Jan 29 19:47:15 2010	Seattle, WA	Cloudy 	48	1015.4	68	10	38	0	CALM	7:39	5:06	48
Fri Jan 29 19:47:16 2010	Milwaukee, WI	Partly Cloudy 	12	1035.2	41	10	-4	0	CALM	7:10	5:01	12
Fri Jan 29 19:47:17 2010	Detroit, MI	Mostly Sunny 	9	1033.4	37	10	-2	5	WNW	7:49	5:42	16
Fri Jan 29 19:47:18 2010	Philadelphia, PA	Mostly Sunny 	10	1027.1	34	10	1	10	WNW	7:12	5:16	21
Fri Jan 29 20:44:40 2010	San Jose, CA	Mostly Cloudy 	52	1016.5	83	8	47	7	ESE	7:13	5:29	52
Fri Jan 29 20:44:41 2010	Charlotte, NC	Mostly Cloudy 	39	1024.5	28	10	12	6	NE	7:25	5:49	43
Fri Jan 29 20:44:42 2010	San Diego, CA	Mostly Cloudy 	60	1019.1	57	7	45	7	S	6:45	5:19	60
Fri Jan 29 20:44:43 2010	Edgewater, CO	Sunny 	33	*	52	10	21	6	WSW	7:11	5:17	37
Fri Jan 29 20:44:44 2010	Memphis, TN	Freezing Rain 	18	1019.8	82	8	27	23	ENE	7:01	5:26	31
Fri Jan 29 20:44:45 2010	Los Angeles, CA	Mostly Sunny 	62	1018.3	43	10	39	3	VAR	6:52	5:21	62
Fri Jan 29 20:44:46 2010	El Paso, TX	Partly Cloudy 	32	1021.2	70	10	28	7	N	7:01	5:37	37
Fri Jan 29 20:44:47 2010	Baltimore, MD	 	24	1028.3	26	999	-1	*	*	7:16	5:23	24
Fri Jan 29 20:44:47 2010	Manhattan, NY	Partly Cloudy 	10	1023.5	29	10	-2	10	W	7:09	5:10	21
Fri Jan 29 20:44:48 2010	Las Vegas, NV	Mostly Sunny 	47	1018.9	50	10	29	0	CALM	6:42	5:03	47
Fri Jan 29 20:44:49 2010	Washington, DC	Cloudy 	13	1029.4	30	10	2	12	NW	7:17	5:26	24
Fri Jan 29 20:44:50 2010	Austin, TX	Mostly Cloudy 	36	1017.9	76	10	36	13	NNW	7:23	6:05	43
Fri Jan 29 20:44:51 2010	San Francisco, CA	Mostly Cloudy 	51	1016.7	92	5	49	7	E	7:16	5:30	51
Fri Jan 29 20:44:52 2010	Oklahoma City, OK	Snow 	11	1019.9	81	0.5	20	17	N	7:32	5:55	24
Fri Jan 29 20:44:53 2010	Nashville, TN	Snow Shower 	15	*	83	0.75	21	9	NNE	6:50	5:10	25
Fri Jan 29 20:44:54 2010	Fort Worth, TX	Cloudy 	23	*	87	10	30	18	NW	7:26	5:59	34
Fri Jan 29 20:44:55 2010	Phoenix, AZ	Partly Cloudy 	59	1018.1	67	10	48	6	E	7:26	5:57	59
Fri Jan 29 20:44:56 2010	Portland, OR	Cloudy 	41	1014.8	61	10	36	24	ESE	7:35	5:13	49
Fri Jan 29 20:44:57 2010	Chicago, IL	Mostly Cloudy 	18	1034.5	40	10	1	0	CALM	7:06	5:02	18
Fri Jan 29 20:44:58 2010	San Antonio, TX	Mostly Sunny 	44	1017.9	66	10	38	13	NW	7:25	6:10	49
Fri Jan 29 20:44:59 2010	Indianapolis, IN	Cloudy 	5	1032.0	58	10	7	10	ENE	7:55	6:00	17
Fri Jan 29 20:45:01 2010	Jacksonville, FL	Mostly Cloudy 	65	1019.5	40	10	40	6	E	7:19	6:01	65
Fri Jan 29 20:45:02 2010	Dallas, TX	Showers 	28	1017.4	93	7	35	14	NW	7:24	5:57	37
Fri Jan 29 20:45:02 2010	Worthington, OH	Mostly Sunny 	4	1033.1	46	10	0	7	NNE	7:44	5:48	14
Fri Jan 29 20:45:03 2010	Houston, TX	Cloudy 	44	*	87	10	46	17	N	7:13	5:57	50
Fri Jan 29 20:45:04 2010	Seattle, WA	Cloudy 	50	1015.3	61	10	37	0	CALM	7:39	5:06	50
Fri Jan 29 20:45:05 2010	Milwaukee, WI	Partly Cloudy 	14	1034.5	35	10	-5	0	CALM	7:10	5:01	14
Fri Jan 29 20:45:06 2010	Detroit, MI	Partly Cloudy 	9	1032.8	34	10	-1	8	NW	7:49	5:42	19
Fri Jan 29 20:45:07 2010	Philadelphia, PA	Mostly Sunny 	9	1026.5	34	10	1	12	WNW	7:12	5:16	21
Fri Jan 29 21:29:17 2010	San Jose, CA	Cloudy 	56	1016.6	75	10	48	8	ESE	7:13	5:29	56
Fri Jan 29 21:29:18 2010	Charlotte, NC	Cloudy 	40	1023.6	30	10	14	8	ENE	7:25	5:49	44
Fri Jan 29 21:29:19 2010	San Diego, CA	Mostly Cloudy 	61	1018.8	54	9	44	6	S	6:45	5:19	61
Fri Jan 29 21:29:20 2010	Edgewater, CO	Partly Cloudy 	38	*	42	10	19	5	SE	7:11	5:17	41
Fri Jan 29 21:29:21 2010	Memphis, TN	Cloudy 	19	*	83	9	27	16	ENE	7:01	5:26	30
Fri Jan 29 21:29:22 2010	Los Angeles, CA	Mostly Sunny 	63	1017.9	41	10	39	0	CALM	6:52	5:21	63
Fri Jan 29 21:29:23 2010	El Paso, TX	Partly Cloudy 	34	1020.1	65	10	29	8	N	7:01	5:37	40
Fri Jan 29 21:29:24 2010	Manhattan, NY	Partly Cloudy 	9	1022.8	27	10	-2	14	WNW	7:09	5:10	22
Fri Jan 29 21:29:25 2010	Baltimore, MD	 	25	1027.6	26	999	0	*	*	7:16	5:23	25
Fri Jan 29 21:29:26 2010	Las Vegas, NV	Mostly Sunny 	48	1018.4	46	10	30	5	N	6:42	5:03	50
Fri Jan 29 21:29:27 2010	Washington, DC	Cloudy 	16	1028.7	29	10	2	9	NNW	7:17	5:26	25
Fri Jan 29 21:29:28 2010	Austin, TX	Mostly Cloudy 	35	1017.2	74	10	35	16	NW	7:23	6:05	43
Fri Jan 29 21:29:28 2010	San Francisco, CA	Mostly Cloudy 	51	1016.3	89	7	48	6	ESE	7:16	5:30	51
Fri Jan 29 21:29:29 2010	Oklahoma City, OK	Snow 	8	*	91	0.5	19	15	N	7:32	5:55	21
Fri Jan 29 21:29:30 2010	Nashville, TN	Snow Shower 	14	1025.2	82	0.75	21	13	ENE	6:50	5:10	25
Fri Jan 29 21:29:31 2010	Fort Worth, TX	Cloudy 	23	1016.9	89	10	30	16	NW	7:26	5:59	33
Fri Jan 29 21:29:32 2010	Phoenix, AZ	Mostly Cloudy 	59	1017.5	64	10	47	0	CALM	7:26	5:57	59
Fri Jan 29 21:29:33 2010	Portland, OR	Showers 	42	1015.4	66	10	38	20	E	7:35	5:13	49
Fri Jan 29 21:29:34 2010	Chicago, IL	Mostly Cloudy 	20	1033.3	42	10	4	0	CALM	7:06	5:02	20
Fri Jan 29 21:29:35 2010	San Antonio, TX	Mostly Sunny 	52	1016.6	59	10	38	12	NW	7:25	6:10	52
Fri Jan 29 21:29:36 2010	Indianapolis, IN	Cloudy 	7	1030.6	55	10	7	9	ENE	7:55	6:00	18
Fri Jan 29 21:29:38 2010	Jacksonville, FL	Mostly Cloudy 	67	1018.6	40	10	42	7	ESE	7:19	6:01	67
Fri Jan 29 21:29:38 2010	Worthington, OH	Mostly Sunny 	15	1032.2	46	10	1	0	CALM	7:44	5:48	15
Fri Jan 29 21:29:39 2010	Dallas, TX	Cloudy 	28	1016.5	93	10	35	14	NW	7:24	5:57	37
Fri Jan 29 21:29:40 2010	Houston, TX	Cloudy 	45	*	87	10	46	13	NNW	7:13	5:57	50
Fri Jan 29 21:29:41 2010	Seattle, WA	Mostly Sunny 	52	1015.6	57	10	37	0	CALM	7:39	5:06	52
Fri Jan 29 21:29:42 2010	Milwaukee, WI	Partly Cloudy 	15	1033.3	31	10	-6	0	CALM	7:10	5:01	15
Fri Jan 29 21:29:43 2010	Detroit, MI	Partly Cloudy 	12	1032.1	34	10	-1	5	NW	7:49	5:42	19
Fri Jan 29 21:29:44 2010	Philadelphia, PA	Mostly Sunny 	10	1026.3	32	10	2	15	WNW	7:12	5:16	23
Fri Jan 29 22:15:53 2010	San Jose, CA	Mostly Cloudy 	60	1014.6	67	10	49	12	ESE	7:13	5:29	60
Fri Jan 29 22:15:54 2010	Charlotte, NC	Cloudy 	38	1024.1	31	10	14	9	NE	7:25	5:49	43
Fri Jan 29 22:15:55 2010	San Diego, CA	Mostly Cloudy 	61	1017.8	62	9	48	6	S	6:45	5:19	61
