12	www.myforecast.com		
Fri Jan 29 11:59:04 2010	 San Jose, CA	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:05 2010	 Charlotte, NC		
Fri Jan 29 11:59:06 2010	 San Diego, CA	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:07 2010	 Denver, CO	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:10 2010	 Memphis, TN	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:11 2010	 Los Angeles, CA	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:12 2010	 El Paso, TX	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:13 2010	 New York, NY	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:15 2010	 Baltimore, MD	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:16 2010	 Las Vegas, NV	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:17 2010	 Washington, DC	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:18 2010	 Austin, TX	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:19 2010	 San Francisco, CA		
Fri Jan 29 11:59:20 2010	 Oklahoma City, OK	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:23 2010	 Nashville, TN	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:24 2010	 Fort Worth, TX	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:25 2010	 Phoenix, AZ	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:26 2010	 Portland, OR		
Fri Jan 29 11:59:27 2010	 Chicago, IL	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:30 2010	 San Antonio, TX	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:31 2010	 Indianapolis, IN	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:34 2010	 Boston, MA	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:37 2010	 Jacksonville, FL	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
Fri Jan 29 11:59:39 2010	 Columbus, OH	Ice, Snow Targeting Mid-South:  A winter storm is bringing heavy snow and ice from New Mexico to Oklahoma, and will continue to spread eastward on Friday.4 AM CST UPDATE: NOAA Weather Radios Knocked Off-Air Heavy Rain & Thunderstorms Pummeling TexasIce Storms -- Nature's Middle ManToday's Weather Outlook: A mix of snow, ice and rain will slide across the Deep South, while cold arctic air continues to grip the Great Lakes and showers push onshore along the West Coast.Weekend Weather Outlook: Stormy weather will invade the Pacific Northwest this weekend, with much of the rest of the U.S. cold and dry.All Stories. 	
